Date,Open,High,Low,Close,Adj Close,Volume
2021-09-22,52136.570313,55930.734375,52087.140625,55717.636719,55717.636719,48768292720
2021-09-23,55699.460938,56877.691406,55147.492188,56849.671875,56849.671875,43362505419
2021-09-24,56848.667969,57203.535156,51983.656250,54203.039063,54203.039063,54202525004
2021-09-25,54204.480469,54398.867188,52834.652344,54045.035156,54045.035156,39986288247
2021-09-26,54051.406250,55565.515625,51681.472656,54659.105469,54659.105469,38786660556
2021-09-27,54691.546875,55918.664063,53277.277344,53329.707031,53329.707031,39117491332
2021-09-28,53285.722656,53924.488281,51900.652344,52021.050781,52021.050781,38304628304
2021-09-29,52059.640625,54008.992188,51765.652344,53012.933594,53012.933594,39031535122
2021-09-30,52996.234375,55849.539063,52850.753906,55546.472656,55546.472656,39501604155
2021-10-01,55579.257813,61254.601563,55053.250000,60851.089844,60851.089844,54191063876
2021-10-02,60877.050781,61059.910156,60027.238281,60338.332031,60338.332031,38716433291
2021-10-03,60298.546875,62193.316406,59637.464844,60873.070313,60873.070313,33642022411
2021-10-04,60884.378906,62210.492188,59180.121094,61834.863281,61834.863281,42030583220
2021-10-05,61912.996094,65227.660156,61770.925781,64823.355469,64823.355469,45141712152
2021-10-06,64787.937500,69948.195313,63828.281250,69678.695313,69678.695313,61715797875
2021-10-07,69649.968750,69649.968750,67170.664063,67519.570313,67519.570313,46189116604
2021-10-08,67514.750000,70176.070313,67408.679688,67312.476563,67312.476563,43406086019
2021-10-09,67265.000000,69096.195313,67022.234375,68560.218750,68560.218750,40525313261
2021-10-10,68541.007813,70382.062500,67682.179688,68382.484375,68382.484375,49350567349
2021-10-11,68335.718750,72148.132813,68036.414063,71755.390625,71755.390625,53222049292
2021-10-12,71807.867188,71945.523438,67905.429688,69925.843750,69925.843750,51262712150
2021-10-13,69922.351563,71779.117188,67658.585938,71400.648438,71400.648438,51850625194
2021-10-14,71365.492188,72715.382813,70459.945313,70937.625000,70937.625000,45313469831
2021-10-15,70967.789063,77643.562500,70329.687500,76176.937500,76176.937500,64039533968
