Date,Open,High,Low,Close,Adj Close,Volume
2021-04-06,1.479720,1.487000,1.478600,1.479490,1.479490,0
2021-04-07,1.492770,1.503310,1.492100,1.492720,1.492720,0
2021-04-08,1.497560,1.499460,1.494200,1.497450,1.497450,0
2021-04-09,1.496880,1.499560,1.489820,1.496860,1.496860,0
2021-04-12,1.490870,1.496870,1.490800,1.491010,1.491010,0
2021-04-13,1.496470,1.502620,1.494900,1.496440,1.496440,0
2021-04-14,1.498630,1.504410,1.498100,1.498650,1.498650,0
2021-04-15,1.499400,1.501610,1.494200,1.499930,1.499930,0
2021-04-16,1.501660,1.501940,1.496300,1.501610,1.501610,0
2021-04-19,1.498030,1.507850,1.494700,1.498180,1.498180,0
2021-04-20,1.508160,1.514950,1.505500,1.507500,1.507500,0
2021-04-21,1.517670,1.518620,1.499390,1.517540,1.517540,0
2021-04-22,1.505420,1.508690,1.500190,1.505170,1.505170,0
2021-04-23,1.501770,1.508950,1.499100,1.502130,1.502130,0
2021-04-26,1.509690,1.509740,1.495880,1.509740,1.509740,0
2021-04-27,1.497270,1.499790,1.496100,1.497390,1.497390,0
2021-04-28,1.499930,1.499930,1.493800,1.499800,1.499800,0
2021-04-29,1.492960,1.493810,1.488300,1.492940,1.492940,0
2021-04-30,1.488420,1.488870,1.478700,1.488330,1.488330,0
2021-05-03,1.476730,1.483880,1.476000,1.476810,1.476810,0
2021-05-04,1.480880,1.483770,1.477600,1.480700,1.480700,0
2021-05-05,1.477900,1.478030,1.470300,1.477870,1.477870,0
2021-05-06,1.472930,1.476710,1.468890,1.473070,1.473070,0
2021-05-07,1.466700,1.478330,1.465500,1.466620,1.466620,0
2021-05-10,1.474180,1.475030,1.469500,1.474510,1.474510,0
2021-05-11,1.468130,1.474550,1.467700,1.468230,1.468230,0
2021-05-12,1.468930,1.470020,1.458100,1.469000,1.469000,0
2021-05-13,1.463670,1.468610,1.462600,1.463890,1.463890,0
2021-05-14,1.469780,1.472860,1.466900,1.469780,1.469780,0
2021-05-17,1.471300,1.474070,1.466060,1.471540,1.471540,0
2021-05-18,1.465600,1.472920,1.464000,1.466240,1.466240,0
2021-05-19,1.475080,1.481560,1.472400,1.475180,1.475180,0
2021-05-20,1.476000,1.479870,1.472770,1.476490,1.476490,0
2021-05-21,1.474640,1.478410,1.467130,1.474620,1.474620,0
2021-05-24,1.470090,1.475860,1.469300,1.469700,1.469700,0
2021-05-25,1.471850,1.478470,1.471700,1.471780,1.471780,0
2021-05-26,1.477700,1.481850,1.475100,1.477330,1.477330,0
2021-05-27,1.478650,1.478750,1.470590,1.478840,1.478840,0
2021-05-28,1.471700,1.474930,1.468060,1.471670,1.471670,0
2021-05-31,1.472060,1.477670,1.469600,1.472190,1.472190,0
2021-06-01,1.475340,1.475380,1.469780,1.475240,1.475240,0
2021-06-02,1.474690,1.475310,1.469510,1.474670,1.474670,0
2021-06-03,1.469920,1.471990,1.467770,1.470050,1.470050,0
2021-06-04,1.468900,1.472260,1.466400,1.468690,1.468690,0
2021-06-07,1.469050,1.472760,1.467400,1.469210,1.469210,0
2021-06-08,1.473350,1.474120,1.470100,1.473370,1.473370,0
2021-06-09,1.474190,1.475210,1.472100,1.474060,1.474060,0
2021-06-10,1.475130,1.475950,1.471020,1.475380,1.475380,0
2021-06-11,1.472430,1.473890,1.467800,1.472280,1.472280,0
2021-06-14,1.472170,1.474810,1.469500,1.472420,1.472420,0
2021-06-15,1.471400,1.479220,1.470500,1.471500,1.471500,0
2021-06-16,1.477290,1.478250,1.473680,1.477360,1.477360,0
2021-06-17,1.472450,1.473420,1.468030,1.472720,1.472720,0
2021-06-18,1.470780,1.479340,1.469700,1.470680,1.470680,0
2021-06-21,1.477870,1.482430,1.472890,1.477840,1.477840,0
2021-06-22,1.473490,1.475680,1.471600,1.473410,1.473410,0
2021-06-23,1.469540,1.470200,1.465530,1.468900,1.468900,0
2021-06-24,1.467910,1.471940,1.466400,1.467550,1.467550,0
2021-06-25,1.469820,1.471420,1.467030,1.469810,1.469810,0
2021-06-28,1.467720,1.471740,1.466700,1.467700,1.467700,0
2021-06-29,1.471260,1.475350,1.469420,1.471000,1.471000,0
2021-06-30,1.475250,1.477120,1.466450,1.475300,1.475300,0
2021-07-01,1.469600,1.472650,1.468020,1.469310,1.469310,0
2021-07-02,1.473650,1.473700,1.461890,1.473620,1.473620,0
2021-07-05,1.462040,1.467040,1.461990,1.461770,1.461770,0
2021-07-06,1.463770,1.477080,1.461910,1.463870,1.463870,0
2021-07-07,1.472960,1.476430,1.467890,1.472850,1.472850,0
2021-07-08,1.471950,1.491280,1.471420,1.471930,1.471930,0
2021-07-09,1.484340,1.486250,1.478200,1.484440,1.484440,0
2021-07-12,1.478180,1.482930,1.476810,1.477500,1.477500,0
2021-07-13,1.477600,1.481550,1.476100,1.477200,1.477200,0
2021-07-14,1.474580,1.480990,1.471440,1.474330,1.474330,0
2021-07-15,1.480910,1.485440,1.478890,1.480600,1.480600,0
2021-07-16,1.487340,1.488120,1.484000,1.487300,1.487300,0
2021-07-19,1.490210,1.509700,1.490000,1.490000,1.490000,0
2021-07-20,1.503410,1.506050,1.497830,1.503140,1.503140,0
2021-07-21,1.493360,1.497280,1.477700,1.493300,1.493300,0
2021-07-22,1.482000,1.488010,1.477590,1.481950,1.481950,0
2021-07-23,1.479010,1.482180,1.477500,1.479090,1.479090,0
2021-07-26,1.479620,1.483340,1.479100,1.479520,1.479520,0
2021-07-27,1.480670,1.488830,1.480100,1.480580,1.480580,0
2021-07-28,1.488490,1.488700,1.482660,1.488260,1.488260,0
2021-07-29,1.482990,1.483760,1.477850,1.482700,1.482700,0
2021-07-30,1.480280,1.481810,1.475800,1.480260,1.480260,0
2021-08-02,1.479200,1.484850,1.479200,1.478900,1.478900,0
2021-08-03,1.484110,1.492420,1.482870,1.484260,1.484260,0
2021-08-04,1.487530,1.492350,1.484100,1.487530,1.487530,0
2021-08-05,1.484830,1.484830,1.476770,1.484600,1.484600,0
2021-08-06,1.479330,1.479610,1.475100,1.478600,1.478600,0
2021-08-09,1.476980,1.478410,1.473960,1.476500,1.476500,0
2021-08-10,1.475470,1.477040,1.467100,1.475500,1.475500,0
2021-08-11,1.466940,1.469440,1.466530,1.467220,1.467220,0
2021-08-12,1.468340,1.469760,1.466080,1.468540,1.468540,0
2021-08-13,1.469160,1.476260,1.468100,1.469310,1.469310,0
2021-08-16,1.476470,1.482890,1.476100,1.476310,1.476310,0
2021-08-17,1.480620,1.486610,1.477880,1.480610,1.480610,0
2021-08-18,1.478390,1.480100,1.476800,1.478440,1.478440,0
2021-08-19,1.481810,1.497920,1.480600,1.481940,1.481940,0
2021-08-20,1.497880,1.511350,1.496500,1.498230,1.498230,0
2021-08-23,1.499860,1.499950,1.485100,1.500060,1.500060,0
2021-08-24,1.485980,1.486180,1.479530,1.485600,1.485600,0
2021-08-25,1.480230,1.484710,1.479070,1.480540,1.480540,0
2021-08-26,1.481930,1.488400,1.481700,1.481890,1.481890,0
2021-08-27,1.491630,1.492480,1.486900,1.490890,1.490890,0
2021-08-30,1.487820,1.490920,1.482980,1.487500,1.487500,0
2021-08-31,1.487190,1.493430,1.486800,1.487030,1.487030,0
2021-09-01,1.489720,1.495840,1.485300,1.489910,1.489910,0
2021-09-02,1.494010,1.496580,1.489000,1.494360,1.494360,0
2021-09-03,1.490510,1.492030,1.485700,1.490430,1.490430,0
2021-09-06,1.489270,1.489930,1.486050,1.489250,1.489250,0
2021-09-07,1.487900,1.497300,1.487000,1.488230,1.488230,0
2021-09-08,1.497830,1.506200,1.494600,1.497660,1.497660,0
2021-09-09,1.500380,1.504620,1.493400,1.500300,1.500300,0
2021-09-10,1.497510,1.497930,1.488200,1.497350,1.497350,0
2021-09-13,1.497440,1.498310,1.491360,1.497200,1.497200,0
2021-09-14,1.493680,1.499030,1.491680,1.493500,1.493500,0
2021-09-15,1.497770,1.501220,1.492800,1.497890,1.497890,0
2021-09-16,1.491900,1.493750,1.485320,1.491340,1.491340,0
2021-09-17,1.491760,1.497550,1.488420,1.491980,1.491980,0
2021-09-20,1.496940,1.509330,1.495900,1.497230,1.497230,0
2021-09-21,1.501490,1.505880,1.495000,1.501350,1.501350,0
2021-09-22,1.502390,1.503210,1.493650,1.502920,1.502920,0
2021-09-23,1.494400,1.495460,1.482700,1.494340,1.494340,0
2021-09-24,1.486480,1.490700,1.484400,1.486100,1.486100,0
2021-09-27,1.482500,1.482500,1.476850,1.482780,1.482780,0
2021-09-28,1.476780,1.483480,1.473280,1.476680,1.476680,0
2021-09-29,1.481510,1.482980,1.477540,1.481340,1.481340,0
2021-09-30,1.479800,1.479800,1.464620,1.479600,1.479600,0
2021-10-01,1.468100,1.475610,1.466000,1.468090,1.468090,0
2021-10-04,1.465510,1.468260,1.460700,1.465360,1.465360,0
2021-10-05,1.462630,1.464230,1.455090,1.462480,1.462480,0
2021-10-06,1.459080,1.462320,1.455300,1.459010,1.459010,0
2021-10-07,1.454300,1.456850,1.450180,1.454290,1.454290,0
2021-10-08,1.450310,1.451260,1.441400,1.450320,1.450320,0
2021-10-11,1.443980,1.443980,1.438800,1.443730,1.443730,0
2021-10-12,1.441820,1.443940,1.435500,1.441860,1.441860,0
2021-10-13,1.438700,1.441400,1.436560,1.438620,1.438620,0
2021-10-14,1.442330,1.442330,1.432250,1.442490,1.442490,0
2021-10-15,1.434430,1.436440,1.431600,1.434230,1.434230,0
2021-10-18,1.434810,1.438560,1.433000,1.434500,1.434500,0
2021-10-19,1.436730,1.440870,1.435000,1.436800,1.436800,0
2021-10-20,1.437000,1.438490,1.434100,1.437010,1.437010,0
2021-10-21,1.435900,1.437800,1.433280,1.435900,1.435900,0
2021-10-22,1.438070,1.440600,1.433040,1.437990,1.437990,0
2021-10-25,1.439830,1.440350,1.433720,1.439600,1.439600,0
2021-10-26,1.436500,1.437530,1.433600,1.437050,1.437050,0
2021-10-27,1.436720,1.443980,1.429600,1.436940,1.436940,0
2021-10-28,1.434650,1.443070,1.431050,1.434790,1.434790,0
2021-10-29,1.442250,1.444100,1.431310,1.442330,1.442330,0
2021-11-01,1.430960,1.434130,1.429500,1.430960,1.430960,0
2021-11-02,1.435450,1.439790,1.434500,1.435330,1.435330,0
2021-11-03,1.436600,1.440660,1.436200,1.436910,1.436910,0
2021-11-04,1.437830,1.439050,1.432580,1.437680,1.437680,0
2021-11-05,1.438530,1.441330,1.433590,1.438730,1.438730,0
2021-11-08,1.440210,1.443690,1.437820,1.440270,1.440270,0
2021-11-09,1.441830,1.445940,1.439200,1.441740,1.441740,0
2021-11-10,1.441590,1.442360,1.430420,1.441780,1.441780,0
2021-11-11,1.434110,1.444510,1.433100,1.434160,1.434160,0
2021-11-12,1.441060,1.442220,1.436940,1.441110,1.441110,0
2021-11-15,1.435390,1.437760,1.429000,1.435310,1.435310,0
2021-11-16,1.422470,1.425460,1.421500,1.422340,1.422340,0
2021-11-17,1.421980,1.426130,1.417850,1.422140,1.422140,0
2021-11-18,1.427150,1.435790,1.426200,1.427310,1.427310,0
2021-11-19,1.432790,1.432790,1.423990,1.432810,1.432810,0
2021-11-22,1.426740,1.428830,1.423400,1.426640,1.426640,0
2021-11-23,1.427850,1.435200,1.426500,1.427800,1.427800,0
2021-11-24,1.425180,1.427020,1.416420,1.425280,1.425280,0
2021-11-25,1.418470,1.422850,1.417500,1.418370,1.418370,0
2021-11-26,1.419380,1.448510,1.419250,1.419490,1.419490,0
2021-11-29,1.436320,1.441540,1.433810,1.436860,1.436860,0
